"","COUNTY","DATE","Population","death_est_total_inf","death_inf_vacc_obs_imm","N","I","R","S"
"24142","New Hanover",2021-08-07,227938,0,61.2359465060682,227938,0,139579.991747002,88358.0082529982
"24143","New Hanover",2021-08-08,227938,307.692307692308,61.3692259151136,227938,307.692307692308,139576.093858699,88054.2138336084
"24144","New Hanover",2021-08-09,227938,0,61.4421708193818,227938,0,140050.055322282,87887.9446777176
"24145","New Hanover",2021-08-10,227938,0,61.5175266827935,227938,0,140221.819970226,87716.1800297741
"24146","New Hanover",2021-08-11,227938,0,61.5952935053219,227938,0,140399.080110161,87538.9198898392
"24147","New Hanover",2021-08-12,227938,1384.61538461538,61.9550769916265,227938,1384.61538461538,139834.548008558,86718.8366068263
"24148","New Hanover",2021-08-13,227938,0,62.0349874888002,227938,0,141401.309782221,86536.6902177787
"24149","New Hanover",2021-08-14,227938,0,62.115486370618,227938,0,141584.797323459,86353.2026765408
"24150","New Hanover",2021-08-15,227938,615.384615384615,62.3200324328485,227938,615.384615384615,141435.650911402,85886.9644732137
"24151","New Hanover",2021-08-16,227938,0,62.4013603515317,227938,0,142236.412758074,85701.5872419257
"24152","New Hanover",2021-08-17,227938,0,62.4803159927748,227938,0,142416.382667611,85521.6173323891
"24153","New Hanover",2021-08-18,227938,0,62.5599120625411,227938,0,142597.812357115,85340.187642885
"24154","New Hanover",2021-08-19,227938,615.384615384615,62.7625799659191,227938,615.384615384615,142444.384907332,84878.2304772833
"24155","New Hanover",2021-08-20,227938,0,62.8341688116554,227938,0,143222.947705911,84715.0522940889
"24156","New Hanover",2021-08-21,227938,0,62.9043602056179,227938,0,143382.940565481,84555.0594345187
"24157","New Hanover",2021-08-22,227938,923.076923076923,63.1552065239948,227938,923.076923076923,143031.637723586,83983.2853533368
"24158","New Hanover",2021-08-23,227938,0,63.220184789309,227938,0,144102.824805055,83835.175194945
"24159","New Hanover",2021-08-24,227938,0,63.220184789309,227938,0,144102.824805055,83835.175194945
"24160","New Hanover",2021-08-25,227938,0,63.220184789309,227938,0,144102.824805055,83835.175194945
"24161","New Hanover",2021-08-26,227938,769.230769230769,63.372092547261,227938,769.230769230769,143679.849541145,83488.9196896243
"24162","New Hanover",2021-08-27,227938,0,63.372092547261,227938,0,144449.080310376,83488.9196896243
"24163","New Hanover",2021-08-28,227938,0,63.372092547261,227938,0,144449.080310376,83488.9196896243
"24164","New Hanover",2021-08-29,227938,615.384615384615,63.4936187536226,227938,615.384615384615,144110.700099248,83211.9152853677
"24165","New Hanover",2021-08-30,227938,0,63.4936187536226,227938,0,144726.084714632,83211.9152853677
"24166","New Hanover",2021-08-31,227938,0,63.4936187536226,227938,0,144726.084714632,83211.9152853677
"24167","New Hanover",2021-09-01,227938,0,63.4936187536226,227938,0,144726.084714632,83211.9152853677
"24168","New Hanover",2021-09-02,227938,307.692307692308,63.5543818568034,227938,307.692307692308,144556.894609068,83073.4130832395
"24169","New Hanover",2021-09-03,227938,0,63.5543818568034,227938,0,144864.586916761,83073.4130832395
"24170","New Hanover",2021-09-04,227938,0,63.5543818568034,227938,0,144864.586916761,83073.4130832395
"24171","New Hanover",2021-09-05,227938,307.692307692308,63.6151449599842,227938,307.692307692308,144695.396811196,82934.9108811112
"24172","New Hanover",2021-09-06,227938,0,63.6151449599842,227938,0,145003.089118889,82934.9108811112
"24173","New Hanover",2021-09-09,227938,615.384615384615,63.7366711663458,227938,615.384615384615,144664.708907761,82657.9064768546
"24174","New Hanover",2021-09-12,227938,153.846153846154,63.7670527179363,227938,153.846153846154,145195.498470363,82588.6553757905
"24175","New Hanover",2021-09-16,227938,615.384615384615,63.8885789242979,227938,615.384615384615,145010.964413081,82311.6509715339
"24176","New Hanover",2021-09-19,227938,0,63.8885789242979,227938,0,145626.349028466,82311.6509715339
"24177","New Hanover",2021-09-23,227938,0,63.8885789242979,227938,0,145626.349028466,82311.6509715339
"24178","New Hanover",2021-09-26,227938,153.846153846154,63.9189604758883,227938,153.846153846154,145541.753975684,82242.3998704698
"24179","New Hanover",2021-09-30,227938,0,63.9189604758883,227938,0,145695.60012953,82242.3998704698
"24180","New Hanover",2021-10-03,227938,307.692307692308,63.9797235790691,227938,307.692307692308,145526.410023966,82103.8976683415
"24181","New Hanover",2021-10-07,227938,0,63.9797235790691,227938,0,145834.102331659,82103.8976683415
"24182","New Hanover",2021-10-10,227938,153.846153846154,64.0101051306595,227938,153.846153846154,145749.507278876,82034.6465672773
"24183","New Hanover",2021-10-14,227938,0,64.0101051306595,227938,0,145903.353432723,82034.6465672773
"24184","New Hanover",2021-10-17,227938,0,64.0101051306595,227938,0,145903.353432723,82034.6465672773
"24185","New Hanover",2021-10-21,227938,0,64.0101051306595,227938,0,145903.353432723,82034.6465672773
"24186","New Hanover",2021-10-24,227938,0,64.0101051306595,227938,0,145903.353432723,82034.6465672773
"24187","New Hanover",2021-10-28,227938,0,64.0101051306595,227938,0,145903.353432723,82034.6465672773
"24188","New Hanover",2021-10-31,227938,153.846153846154,64.0404866822499,227938,153.846153846154,145818.758379941,81965.3954662132
"24189","New Hanover",2021-11-04,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24190","New Hanover",2021-11-07,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24191","New Hanover",2021-11-11,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24192","New Hanover",2021-11-14,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24193","New Hanover",2021-11-18,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24194","New Hanover",2021-11-21,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24195","New Hanover",2021-11-28,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24196","New Hanover",2021-12-05,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24197","New Hanover",2021-12-12,227938,0,64.0404866822499,227938,0,145972.604533787,81965.3954662132
"24198","Northampton",2020-02-23,19946,0,0,19946,0,0,19946
"24199","Northampton",2020-02-27,19946,0,0,19946,0,0,19946
"24200","Northampton",2020-03-01,19946,307.692307692308,1.54262663036352,19946,307.692307692308,5.6843418860808e-14,19638.3076923077
"24201","Northampton",2020-03-05,19946,0,1.54262663036352,19946,0,307.692307692308,19638.3076923077
"24202","Northampton",2020-03-08,19946,0,1.54262663036352,19946,0,307.692307692308,19638.3076923077
"24203","Northampton",2020-03-12,19946,0,1.54262663036352,19946,0,307.692307692308,19638.3076923077
"24204","Northampton",2020-03-15,19946,307.692307692308,3.08525326072704,19946,307.692307692308,307.692307692308,19330.6153846154
"24205","Northampton",2020-03-19,19946,0,3.08525326072704,19946,0,615.384615384615,19330.6153846154
"24206","Northampton",2020-03-22,19946,153.846153846154,3.8565665759088,19946,153.846153846154,615.384615384615,19176.7692307692
"24207","Northampton",2020-03-26,19946,0,3.8565665759088,19946,0,769.230769230769,19176.7692307692
"24208","Northampton",2020-03-29,19946,153.846153846154,4.62787989109056,19946,153.846153846154,769.230769230769,19022.9230769231
"24209","Northampton",2020-04-02,19946,0,4.62787989109056,19946,0,923.076923076923,19022.9230769231
"24210","Northampton",2020-04-05,19946,307.692307692308,6.17050652145408,19946,307.692307692308,923.076923076923,18715.2307692308
"24211","Northampton",2020-04-09,19946,0,6.17050652145408,19946,0,1230.76923076923,18715.2307692308
"24212","Northampton",2020-04-12,19946,0,6.17050652145408,19946,0,1230.76923076923,18715.2307692308
"24213","Northampton",2020-04-16,19946,769.230769230769,10.0270730973629,19946,769.230769230769,1230.76923076923,17946
"24214","Northampton",2020-04-19,19946,0,10.0270730973629,19946,0,2000,17946
"24215","Northampton",2020-04-23,19946,0,10.0270730973629,19946,0,2000,17946
"24216","Northampton",2020-04-26,19946,153.846153846154,10.7983864125446,19946,153.846153846154,2000,17792.1538461538
"24217","Northampton",2020-04-30,19946,0,10.7983864125446,19946,0,2153.84615384615,17792.1538461538
"24218","Northampton",2020-05-03,19946,153.846153846154,11.5696997277264,19946,153.846153846154,2153.84615384615,17638.3076923077
"24219","Northampton",2020-05-07,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24220","Northampton",2020-05-10,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24221","Northampton",2020-05-14,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24222","Northampton",2020-05-17,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24223","Northampton",2020-05-21,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24224","Northampton",2020-05-24,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24225","Northampton",2020-05-28,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24226","Northampton",2020-05-31,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24227","Northampton",2020-06-04,19946,0,11.5696997277264,19946,0,2307.69230769231,17638.3076923077
"24228","Northampton",2020-06-07,19946,153.846153846154,12.3410130429082,19946,153.846153846154,2307.69230769231,17484.4615384615
"24229","Northampton",2020-06-11,19946,0,12.3410130429082,19946,0,2461.53846153846,17484.4615384615
"24230","Northampton",2020-06-14,19946,0,12.3410130429082,19946,0,2461.53846153846,17484.4615384615
"24231","Northampton",2020-06-18,19946,0,12.3410130429082,19946,0,2461.53846153846,17484.4615384615
"24232","Northampton",2020-06-21,19946,0,12.3410130429082,19946,0,2461.53846153846,17484.4615384615
"24233","Northampton",2020-06-25,19946,0,12.3410130429082,19946,0,2461.53846153846,17484.4615384615
"24234","Northampton",2020-06-28,19946,0,12.3410130429082,19946,0,2461.53846153846,17484.4615384615
"24235","Northampton",2020-07-02,19946,0,12.3410130429082,19946,0,2461.53846153846,17484.4615384615
"24236","Northampton",2020-07-05,19946,153.846153846154,13.1123263580899,19946,153.846153846154,2461.53846153846,17330.6153846154
"24237","Northampton",2020-07-09,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24238","Northampton",2020-07-12,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24239","Northampton",2020-07-16,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24240","Northampton",2020-07-19,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24241","Northampton",2020-07-23,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24242","Northampton",2020-07-26,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24243","Northampton",2020-07-30,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24244","Northampton",2020-08-02,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24245","Northampton",2020-08-06,19946,0,13.1123263580899,19946,0,2615.38461538462,17330.6153846154
"24246","Northampton",2020-08-09,19946,153.846153846154,13.8836396732717,19946,153.846153846154,2615.38461538462,17176.7692307692
"24247","Northampton",2020-08-13,19946,0,13.8836396732717,19946,0,2769.23076923077,17176.7692307692
"24248","Northampton",2020-08-16,19946,153.846153846154,14.6549529884534,19946,153.846153846154,2769.23076923077,17022.9230769231
"24249","Northampton",2020-08-20,19946,0,14.6549529884534,19946,0,2923.07692307692,17022.9230769231
"24250","Northampton",2020-08-23,19946,0,14.6549529884534,19946,0,2923.07692307692,17022.9230769231
"24251","Northampton",2020-08-27,19946,0,14.6549529884534,19946,0,2923.07692307692,17022.9230769231
"24252","Northampton",2020-08-30,19946,0,14.6549529884534,19946,0,2923.07692307692,17022.9230769231
"24253","Northampton",2020-09-03,19946,0,14.6549529884534,19946,0,2923.07692307692,17022.9230769231
"24254","Northampton",2020-09-06,19946,153.846153846154,15.4262663036352,19946,153.846153846154,2923.07692307692,16869.0769230769
"24255","Northampton",2020-09-10,19946,0,15.4262663036352,19946,0,3076.92307692308,16869.0769230769
"24256","Northampton",2020-09-13,19946,0,15.4262663036352,19946,0,3076.92307692308,16869.0769230769
"24257","Northampton",2020-09-17,19946,0,15.4262663036352,19946,0,3076.92307692308,16869.0769230769
"24258","Northampton",2020-09-20,19946,307.692307692308,16.9688929339987,19946,307.692307692308,3076.92307692308,16561.3846153846
"24259","Northampton",2020-09-24,19946,0,16.9688929339987,19946,0,3384.61538461538,16561.3846153846
"24260","Northampton",2020-09-27,19946,307.692307692308,18.5115195643622,19946,307.692307692308,3384.61538461538,16253.6923076923
"24261","Northampton",2020-10-01,19946,0,18.5115195643622,19946,0,3692.30769230769,16253.6923076923
"24262","Northampton",2020-10-04,19946,0,18.5115195643622,19946,0,3692.30769230769,16253.6923076923
"24263","Northampton",2020-10-08,19946,461.538461538462,20.8254595099075,19946,461.538461538462,3692.30769230769,15792.1538461538
"24264","Northampton",2020-10-11,19946,307.692307692308,22.368086140271,19946,307.692307692308,4153.84615384615,15484.4615384615
"24265","Northampton",2020-10-15,19946,0,22.368086140271,19946,0,4461.53846153846,15484.4615384615
"24266","Northampton",2020-10-18,19946,153.846153846154,23.1393994554528,19946,153.846153846154,4461.53846153846,15330.6153846154
"24267","Northampton",2020-10-22,19946,0,23.1393994554528,19946,0,4615.38461538462,15330.6153846154
"24268","Northampton",2020-10-25,19946,307.692307692308,24.6820260858163,19946,307.692307692308,4615.38461538462,15022.9230769231
"24269","Northampton",2020-10-29,19946,2000,34.7090991831792,19946,2000,4923.07692307692,13022.9230769231
"24270","Northampton",2020-11-01,19946,307.692307692308,36.2517258135427,19946,307.692307692308,6923.07692307692,12715.2307692308
"24271","Northampton",2020-11-05,19946,0,36.2517258135427,19946,0,7230.76923076923,12715.2307692308
"24272","Northampton",2020-11-08,19946,0,36.2517258135427,19946,0,7230.76923076923,12715.2307692308
"24273","Northampton",2020-11-12,19946,0,36.2517258135427,19946,0,7230.76923076923,12715.2307692308
"24274","Northampton",2020-11-15,19946,0,36.2517258135427,19946,0,7230.76923076923,12715.2307692308
"24275","Northampton",2020-11-19,19946,0,36.2517258135427,19946,0,7230.76923076923,12715.2307692308
"24276","Northampton",2020-11-22,19946,307.692307692308,37.7943524439062,19946,307.692307692308,7230.76923076923,12407.5384615385
"24277","Northampton",2020-11-26,19946,0,37.7943524439062,19946,0,7538.46153846154,12407.5384615385
"24278","Northampton",2020-11-29,19946,153.846153846154,38.565665759088,19946,153.846153846154,7538.46153846154,12253.6923076923
"24279","Northampton",2020-12-03,19946,0,38.565665759088,19946,0,7692.30769230769,12253.6923076923
"24280","Northampton",2020-12-06,19946,153.846153846154,39.3369790742698,19946,153.846153846154,7692.30769230769,12099.8461538462
"24281","Northampton",2020-12-10,19946,461.538461538462,41.650919019815,19946,461.538461538462,7846.15384615384,11638.3076923077
"24282","Northampton",2020-12-13,19946,307.692307692308,43.1935456501786,19946,307.692307692308,8307.69230769231,11330.6153846154
"24283","Northampton",2020-12-16,19946,0,43.1935456501786,19946,0,8615.38461538462,11330.6153846154
"24284","Northampton",2020-12-17,19946,0,43.1935456501786,19946,0,8615.38461538462,11330.6153846154
"24285","Northampton",2020-12-18,19946,0,43.1935456501786,19946,0,8615.38461538462,11330.6153846154
"24286","Northampton",2020-12-19,19946,0,43.1935456501786,19946,0,8615.38461538462,11330.6153846154
"24287","Northampton",2020-12-20,19946,153.846153846154,43.9648589653603,19946,153.846153846154,8615.38461538462,11176.7692307692
"24288","Northampton",2020-12-21,19946,0,43.9648589653603,19946,0,8769.23076923077,11176.7692307692
"24289","Northampton",2020-12-22,19946,0,43.9648589653603,19946,0,8769.23076923077,11176.7692307692
"24290","Northampton",2020-12-23,19946,0,43.9648589653603,19946,0,8769.23076923077,11176.7692307692
"24291","Northampton",2020-12-24,19946,0,43.9648589653603,19946,0,8769.23076923077,11176.7692307692
"24292","Northampton",2020-12-25,19946,0,43.9648589653603,19946,0,8769.23076923077,11176.7692307692
"24293","Northampton",2020-12-26,19946,0,43.9648589653603,19946,0,8769.23076923077,11176.7692307692
"24294","Northampton",2020-12-27,19946,153.846153846154,44.7361722805421,19946,153.846153846154,8769.23076923077,11022.9230769231
"24295","Northampton",2020-12-28,19946,0,44.7361722805421,19946,0,8923.07692307692,11022.9230769231
"24296","Northampton",2020-12-29,19946,0,44.7361722805421,19946,0,8923.07692307692,11022.9230769231
"24297","Northampton",2020-12-30,19946,0,44.7425337439154,19946,0,8924.34578056136,11021.6542194386
"24298","Northampton",2020-12-31,19946,0,44.7488952072887,19946,0,8925.6146380458,11020.3853619542
"24299","Northampton",2021-01-01,19946,0,44.7547914616052,19946,0,8926.79070493178,11019.2092950682
"24300","Northampton",2021-01-02,19946,0,44.7603554237397,19946,0,8927.90049281912,11018.0995071809
"24301","Northampton",2021-01-03,19946,153.846153846154,45.5364243375359,19946,153.846153846154,8928.84904451876,10863.3048016351
"24302","Northampton",2021-01-04,19946,0,45.5411242732756,19946,0,9083.63264754755,10862.3673524524
"24303","Northampton",2021-01-05,19946,0,45.5454310237299,19946,0,9084.49167199317,10861.5083280068
"24304","Northampton",2021-01-06,19946,0,45.5493445888989,19946,0,9085.27227170177,10860.7277282982
"24305","Northampton",2021-01-07,19946,0,45.5528649687802,19946,0,9085.9744466729,10860.0255533271
"24306","Northampton",2021-01-08,19946,0,45.5626120833039,19946,0,9087.9186061358,10858.0813938642
"24307","Northampton",2021-01-09,19946,0,45.57858593247,19946,0,9091.10475009047,10854.8952499095
"24308","Northampton",2021-01-10,19946,0,45.6007865162762,19946,0,9095.53287853646,10850.4671214635
"24309","Northampton",2021-01-11,19946,0,45.6292138347203,19946,0,9101.20299147332,10844.7970085267
"24310","Northampton",2021-01-12,19946,0,45.6638678878113,19946,0,9108.11508890284,10837.8849110972
"24311","Northampton",2021-01-13,19946,0,45.7047486755491,19946,0,9116.26917082502,10829.730829175
"24312","Northampton",2021-01-14,19946,0,45.7518561979113,19946,0,9125.66523723539,10820.3347627646
"24313","Northampton",2021-01-15,19946,0,45.8043440918103,19946,0,9136.13447255249,10809.8655274475
"24314","Northampton",2021-01-16,19946,0,45.8622123572465,19946,0,9147.67687677638,10798.3231232236
"24315","Northampton",2021-01-17,19946,0,45.9254609942197,19946,0,9160.29244990705,10785.7075500929
"24316","Northampton",2021-01-18,19946,0,45.9940900027296,19946,0,9173.98119194445,10772.0188080555
"24317","Northampton",2021-01-19,19946,0,46.0680993827767,19946,0,9188.74310288864,10757.2568971114
"24318","Northampton",2021-01-20,19946,0,46.1474891343609,19946,0,9204.57818273962,10741.4218172604
"24319","Northampton",2021-01-21,19946,0,46.2322592574594,19946,0,9221.48643149285,10724.5135685072
"24320","Northampton",2021-01-22,19946,0,46.3214507635978,19946,0,9239.27656930722,10706.7234306928
"24321","Northampton",2021-01-23,19946,0,46.4150636527758,19946,0,9257.94859618266,10688.0514038173
"24322","Northampton",2021-01-24,19946,0,46.5130979249713,19946,0,9277.50251211477,10668.4974878852
"24323","Northampton",2021-01-25,19946,0,46.6155535802064,19946,0,9297.93831710796,10648.061682892
"24324","Northampton",2021-01-26,19946,0,46.722430618481,19946,0,9319.25601116222,10626.7439888378
"24325","Northampton",2021-01-27,19946,0,46.8337290397731,19946,0,9341.45559427315,10604.5444057269
"24326","Northampton",2021-01-28,19946,0,46.9494488441048,19946,0,9364.53706644515,10581.4629335549
"24327","Northampton",2021-01-29,19946,0,47.0718994095895,19946,0,9388.96105623673,10557.0389437633
"24328","Northampton",2021-01-30,19946,0,47.2010807362269,19946,0,9414.72756364782,10531.2724363522
"24329","Northampton",2021-01-31,19946,0,47.3369928240397,19946,0,9441.83658868295,10504.163411317
"24330","Northampton",2021-02-01,19946,0,47.4796356730067,19946,0,9470.28813133793,10475.7118686621
"24331","Northampton",2021-02-02,19946,0,47.6290092831255,19946,0,9500.08219161221,10445.9178083878
"24332","Northampton",2021-02-03,19946,0,47.785113654396,19946,0,9531.21876950582,10414.7812304942
"24333","Northampton",2021-02-04,19946,0,47.9479487868214,19946,0,9563.69786501939,10382.3021349806
"24334","Northampton",2021-02-05,19946,0,48.1064907730462,19946,0,9595.3206495918,10350.6793504082
"24335","Northampton",2021-02-06,19946,0,48.2607396130738,19946,0,9626.08712322369,10319.9128767763
"24336","Northampton",2021-02-07,19946,0,48.4106953069007,19946,0,9655.99728591441,10290.0027140856
"24337","Northampton",2021-02-08,19946,0,48.5563578545303,19946,0,9685.05113766462,10260.9488623354
"24338","Northampton",2021-02-09,19946,0,48.6977272559594,19946,0,9713.24867847366,10232.7513215263
"24339","Northampton",2021-02-10,19946,0,48.8348035111912,19946,0,9740.58990834219,10205.4100916578
"24340","Northampton",2021-02-11,19946,0,48.9675866202224,19946,0,9767.07482726955,10178.9251727304
"24341","Northampton",2021-02-12,19946,0,49.1134677280194,19946,0,9796.17227303074,10149.8277269693
"24342","Northampton",2021-02-13,19946,0,49.2724468345821,19946,0,9827.88224562575,10118.1177543742
"24343","Northampton",2021-02-14,19946,153.846153846154,50.1601105166538,19946,153.846153846154,9851.08948980561,9941.06435634824
"24344","Northampton",2021-02-15,19946,0,50.3426645630706,19946,0,10041.3478737501,9904.65212624994
"24345","Northampton",2021-02-16,19946,0,50.5381312128652,19946,0,10080.3356517181,9865.66434828191
"24346","Northampton",2021-02-17,19946,0,50.7465104660377,19946,0,10121.8989775559,9824.10102244413
"24347","Northampton",2021-02-18,19946,0,50.9678023225879,19946,0,10166.0378512634,9779.96214873661
"24348","Northampton",2021-02-19,19946,0,51.1885126392687,19946,0,10210.0607310285,9735.93926897147
"24349","Northampton",2021-02-20,19946,0,51.4086414161019,19946,0,10253.9676168557,9692.03238314431
"24350","Northampton",2021-02-21,19946,0,51.6281886530656,19946,0,10297.7585087405,9648.24149125953
"24351","Northampton",2021-02-22,19946,0,51.8471543501851,19946,0,10341.4334066879,9604.56659331208
"24352","Northampton",2021-02-23,19946,0,52.065538507435,19946,0,10384.992310693,9561.00768930701
"24353","Northampton",2021-02-24,19946,0,52.2833411248154,19946,0,10428.4352207557,9517.56477924432
"24354","Northampton",2021-02-25,19946,0,52.5005622023483,19946,0,10471.7621368804,9474.2378631196
"24355","Northampton",2021-02-26,19946,0,52.6922449954314,19946,0,10509.9951867887,9436.00481321126
"24356","Northampton",2021-02-27,19946,0,52.8583895040866,19946,0,10543.1343704851,9402.86562951488
"24357","Northampton",2021-02-28,19946,0,52.998995728292,19946,0,10571.1796879651,9374.82031203487
"24358","Northampton",2021-03-01,19946,0,53.1140636680697,19946,0,10594.1311392332,9351.86886076682
"24359","Northampton",2021-03-02,19946,0,53.2035933233974,19946,0,10611.9887242849,9334.01127571515
"24360","Northampton",2021-03-03,19946,0,53.2675846942974,19946,0,10624.7524431246,9321.24755687544
"24361","Northampton",2021-03-04,19946,0,53.3060377807497,19946,0,10632.4222957483,9313.57770425165
"24362","Northampton",2021-03-05,19946,0,53.3869861503807,19946,0,10648.5682575549,9297.43174244507
"24363","Northampton",2021-03-06,19946,0,53.5104298031704,19946,0,10673.1903285404,9272.80967145963
"24364","Northampton",2021-03-07,19946,0,53.6763687391377,19946,0,10706.2885087084,9239.7114912916
"24365","Northampton",2021-03-08,19946,0,53.8848029582637,19946,0,10747.8627980553,9198.13720194472
"24366","Northampton",2021-03-09,19946,0,54.1357324605706,19946,0,10797.9131965854,9148.08680341459
"24367","Northampton",2021-03-10,19946,0,54.4291572459446,19946,0,10856.4397042761,9089.56029572388
"24368","Northampton",2021-03-11,19946,0,54.7650773146099,19946,0,10923.4423211721,9022.5576788279
"24369","Northampton",2021-03-12,19946,0,55.0926129481179,19946,0,10988.7725786316,8957.2274213684
"24370","Northampton",2021-03-13,19946,0,55.4117641464654,19946,0,11052.430476654,8893.56952334602
"24371","Northampton",2021-03-14,19946,0,55.7225309096523,19946,0,11114.4160152393,8831.58398476075
"24372","Northampton",2021-03-15,19946,0,56.0249132376819,19946,0,11174.729194388,8771.27080561196
"24373","Northampton",2021-03-16,19946,0,56.3189111305511,19946,0,11233.3700140997,8712.62998590029
"24374","Northampton",2021-03-17,19946,0,56.6045245882596,19946,0,11290.3384743743,8655.66152562574
"24375","Northampton",2021-03-18,19946,0,56.8817536108109,19946,0,11345.6345752123,8600.36542478765
"24376","Northampton",2021-03-19,19946,0,57.1486798908147,19946,0,11398.8756910219,8547.1243089781
"24377","Northampton",2021-03-20,19946,0,57.4053034282761,19946,0,11450.061821804,8495.93817819605
"24378","Northampton",2021-03-21,19946,0,57.6516242231933,19946,0,11499.1929675581,8446.80703244186
"24379","Northampton",2021-03-22,19946,0,57.8876422756123,19946,0,11546.2691282936,8399.73087170636
"24380","Northampton",2021-03-23,19946,0,58.1133575854839,19946,0,11591.2903040006,8354.70969599939
"24381","Northampton",2021-03-24,19946,0,58.328770152813,19946,0,11634.2564946801,8311.74350531992
"24382","Northampton",2021-03-25,19946,0,58.53387997762,19946,0,11675.1677003361,8270.83229966391
"24383","Northampton",2021-03-26,19946,0,58.7380613879846,19946,0,11715.8937244474,8230.10627555259
"24384","Northampton",2021-03-27,19946,0,58.9413143839081,19946,0,11756.4345670143,8189.56543298569
"24385","Northampton",2021-03-28,19946,0,59.1436389654126,19946,0,11796.7902280412,8149.20977195879
"24386","Northampton",2021-03-29,19946,0,59.3450351324761,19946,0,11836.9607075237,8109.03929247631
"24387","Northampton",2021-03-30,19946,0,59.5455028850953,19946,0,11876.9460054611,8069.05399453889
"24388","Northampton",2021-03-31,19946,0,59.7450422233116,19946,0,11916.7461218617,8029.25387813826
"24389","Northampton",2021-04-01,19946,0,59.9436531470824,19946,0,11956.3610567171,7989.63894328295
"24390","Northampton",2021-04-02,19946,0,60.1391793142192,19946,0,11995.3607060142,7950.63929398585
"24391","Northampton",2021-04-03,19946,0,60.331620724722,19946,0,12033.7450697531,7912.25493024695
"24392","Northampton",2021-04-04,19946,153.846153846154,61.0878056549466,19946,153.846153846154,12030.7275620895,7761.42628406436
"24393","Northampton",2021-04-05,19946,0,61.2714031146627,19946,0,12221.1940652506,7724.80593474937
"24394","Northampton",2021-04-06,19946,0,61.4519601078116,19946,0,12257.2079631041,7688.7920368959
"24395","Northampton",2021-04-07,19946,0,61.6294766343536,19946,0,12292.6154094882,7653.38459051182
"24396","Northampton",2021-04-08,19946,0,61.8039526943029,19946,0,12327.4164044057,7618.58359559433
"24397","Northampton",2021-04-09,19946,0,61.9670436014517,19946,0,12359.9465167456,7586.05348325444
"24398","Northampton",2021-04-10,19946,0,62.1187493558236,19946,0,12390.2057465126,7555.79425348742
"24399","Northampton",2021-04-11,19946,0,62.2590699573982,19946,0,12418.1940937026,7527.80590629735
"24400","Northampton",2021-04-12,19946,0,62.3880054061959,19946,0,12443.9115583198,7502.08844168016
"24401","Northampton",2021-04-13,19946,0,62.5055557022149,19946,0,12467.3581403638,7478.64185963622
"24402","Northampton",2021-04-14,19946,0,62.6117208454352,19946,0,12488.5338398305,7457.4661601695
"24403","Northampton",2021-04-15,19946,0,62.7065008358799,19946,0,12507.4386567246,7438.56134327539
"24404","Northampton",2021-04-16,19946,0,62.8022904012933,19946,0,12526.544843442,7419.45515655803
"24405","Northampton",2021-04-17,19946,0,62.8990895416736,19946,0,12545.8523999822,7400.14760001778
"24406","Northampton",2021-04-18,19946,0,62.9968982570225,19946,0,12565.3613263457,7380.63867365429
"24407","Northampton",2021-04-19,19946,0,63.0957165473382,19946,0,12585.0716225321,7360.92837746791
"24408","Northampton",2021-04-20,19946,0,63.195544412624,19946,0,12604.983288542,7341.01671145802
"24409","Northampton",2021-04-21,19946,0,63.2963818528784,19946,0,12625.0963243751,7320.90367562487
"24410","Northampton",2021-04-22,19946,0,63.3982288680996,19946,0,12645.4107300312,7300.58926996885
"24411","Northampton",2021-04-23,19946,0,63.4963005850243,19946,0,12664.9721146889,7281.02788531106
"24412","Northampton",2021-04-24,19946,0,63.5905970036472,19946,0,12683.7804783475,7262.21952165252
